Judul;Penjabaran Anggaran Pendapatan dan Belanja Daerah;;
Daerah;Kota Yogyakarta;;
Tahun;2014;;
Kode Organisasi;1.01.01;;
Nama Organisasi;Dinas Pendidikan ;;
Kolom;4;;
KODE REKENING ;URAIAN ;ANGGARAN ;PENJELASAN
1.01.1.01.01.011.04.5.2.2.10.01 ;Belanja Sewa Meja Kursi ;800000;
1.01.1.01.01.011.04.5.2.2.10.05 ;Belanja Sewa Tenda ;600000;
1.01.1.01.01.011.04.5.2.2.10.08 ;Belanja Sewa Peralatan Olahraga ;2300000;
1.01.1.01.01.011.04.5.2.2.10.09 ;Belanja Sewa Sound System ;8000000;
1.01.1.01.01.011.04.5.2.2.10.17 ;Belanja Sewa Peralatan Kesenian/Perlengkapan Pertunjukan Seni ;1900000;
1.01.1.01.01.011.04.5.2.2.11 ;Belanja Makanan Dan Minuman ;268780000;
1.01.1.01.01.011.04.5.2.2.11.02 ;Belanja Makanan Dan Minuman Rapat ;268780000;
1.01.1.01.01.011.04.5.2.2.14 ;Belanja Pakaian Khusus Dan Hari-hari Tertentu ;4250000;
1.01.1.01.01.011.04.5.2.2.14.04 ;Belanja Pakaian Olahraga ;4250000;
1.01.1.01.01.011.04.5.2.2.15 ;Belanja Perjalanan Dinas ;42912000;
1.01.1.01.01.011.04.5.2.2.15.02 ;Belanja Perjalanan Dinas Luar Daerah ;42912000;
1.01.1.01.01.011.04.5.2.2.33 ;Belanja Jasa Tenaga Ahli/Instruktur/Narasumber/Moderator ;260512500;
